Line,Component,MTBF,λ,cp,cc,PM_duration,x*,CR
31,826,16.07,1.9197,10.12,15.57,1.14,19.09,0.5002
31,827,11.86,2.0874,21.85,24.75,1.2,13.81,1.4557
31,828,14.9,2.113,23.24,27.98,4.93,12.55,1.3295
31,829,14.55,2.0005,12.25,16.84,4.02,13.63,0.6941
31,830,41.07,1.967,12.34,14.85,4.11,36.04,0.3073
31,831,40.74,2.3549,14.91,11.39,1.45,45.81,0.3155
31,832,47.32,1.6453,21.62,21.05,2.45,38.81,0.524
31,833,38.09,1.6527,15.33,16.22,4.2,31.24,0.4326
31,834,26.21,1.87,23.68,26.19,1.6,28.46,0.7878
31,835,33.53,2.4009,18.61,17.04,1.74,32.94,0.5366
31,836,15.52,2.2557,24.38,24.16,2.39,18.26,1.1806
31,837,41.15,2.3713,15.4,18.65,4.18,41.73,0.3354
31,838,16.9,2.2437,16.17,18.16,2.76,14.0,0.9648
31,839,6.44,1.7173,24.69,33.73,4.86,5.7,2.3381
31,840,58.43,1.6428,11.68,12.15,0.73,55.31,0.2084
31,841,58.76,1.9344,16.99,25.65,0.96,57.79,0.2892
31,842,37.24,1.7673,24.79,26.0,3.32,38.17,0.5975
31,843,18.12,2.4549,14.98,11.69,2.55,20.53,0.649
31,844,38.41,2.4132,11.82,10.38,1.35,46.07,0.2493
31,845,42.92,1.8084,21.73,22.45,4.42,39.5,0.4948
31,846,12.38,1.7263,16.37,12.58,2.48,13.68,1.013
31,847,59.45,2.2778,13.67,9.63,1.66,60.67,0.2193
32,848,37.9,2.2055,14.38,14.15,3.48,35.62,0.3678
32,849,15.91,1.8743,11.32,20.14,1.54,14.13,0.7224
32,850,7.63,2.2388,15.9,12.48,1.25,8.52,1.6274
32,851,49.05,1.7071,12.01,13.96,1.85,52.1,0.2226
32,852,34.36,2.2655,22.1,18.41,4.24,36.49,0.5426
32,853,25.04,2.4825,24.35,25.4,3.41,23.25,0.9134
32,854,59.42,1.6577,21.89,20.17,2.7,70.98,0.2971
32,855,27.82,2.1041,22.63,27.86,0.51,22.44,0.9861
32,856,37.13,1.5127,19.24,15.58,0.26,39.41,0.485
32,857,7.01,1.8134,18.7,26.47,0.96,6.32,2.5687
32,858,9.0,1.5787,24.19,20.99,2.27,7.56,2.4608
32,859,37.91,2.1799,22.92,18.86,3.3,34.72,0.6028
32,860,41.1,2.1131,20.24,29.29,2.77,42.51,0.447
32,861,47.6,1.7487,23.53,23.98,3.47,51.88,0.4251
32,862,7.33,2.0815,24.51,27.39,0.87,6.22,3.457
32,863,37.29,1.8449,18.12,13.83,0.42,41.79,0.4293
32,864,55.24,2.2566,13.25,9.71,4.16,61.1,0.203
32,865,57.08,2.2168,19.58,17.56,4.44,47.38,0.3778
32,866,5.76,2.1955,18.28,15.22,2.33,5.7,2.2765
32,867,30.36,1.8884,16.77,25.93,4.15,34.81,0.4304
32,868,53.86,1.77,13.92,15.29,0.42,57.08,0.2421
32,869,8.58,1.6354,19.46,28.34,0.99,10.09,1.7563
32,870,15.3,1.8098,15.38,21.98,1.39,16.76,0.8474
32,871,31.45,1.5289,18.07,21.79,0.55,34.24,0.5194
32,872,49.4,1.9119,16.06,24.17,3.8,59.12,0.2552
32,873,23.34,1.911,13.06,22.4,1.04,22.36,0.5581
32,874,14.07,1.7851,14.36,14.51,2.41,11.3,1.0474
33,875,34.2,2.2938,19.05,26.29,1.51,33.46,0.5448
33,876,23.41,2.3359,14.82,10.32,3.85,19.61,0.6317
33,877,36.64,1.5517,21.3,21.64,1.85,40.24,0.5061
33,878,17.77,2.2288,15.96,14.61,3.8,20.77,0.6496
33,879,39.82,1.6729,16.41,16.55,3.49,40.06,0.3768
33,880,49.58,2.2222,12.26,21.75,3.17,42.38,0.2692
33,881,31.34,1.7589,20.82,21.96,3.83,27.34,0.6679
33,882,48.65,1.957,12.37,12.0,1.81,49.63,0.2405
33,883,10.84,1.6127,21.16,23.63,0.59,11.1,1.8101
33,884,8.74,2.4037,20.47,28.96,4.56,9.89,1.4166
33,885,35.9,1.8061,14.91,18.29,1.28,32.43,0.4423
33,886,30.21,1.7331,23.85,31.18,3.05,31.21,0.6961
33,887,31.33,1.6866,13.73,13.98,4.5,27.26,0.4323
33,888,24.83,1.5283,12.6,12.2,0.9,28.18,0.4333
33,889,24.91,2.3746,14.88,14.22,1.26,24.11,0.5865
33,890,38.34,2.2617,19.41,23.8,2.84,36.18,0.4974
33,891,44.19,2.1113,15.64,13.58,1.1,38.5,0.3949
33,892,55.77,2.2623,20.2,23.29,2.54,50.2,0.383
33,893,34.39,2.299,24.76,22.27,0.42,31.54,0.7747
33,894,13.76,2.2916,16.2,24.79,4.79,13.66,0.878
33,895,41.75,1.935,10.87,13.29,2.9,47.05,0.2176
33,896,50.2,1.7371,17.22,14.23,1.79,52.06,0.3198
33,897,20.68,1.5555,11.52,21.21,0.26,20.08,0.5664
33,898,32.71,1.6468,12.17,21.64,2.87,28.73,0.3851
33,899,46.82,1.5235,11.66,7.87,2.03,44.45,0.2509
33,900,27.38,1.8006,23.78,20.13,3.37,24.87,0.8421
33,901,51.82,2.0716,12.24,9.19,2.41,61.01,0.193
34,902,53.51,1.5839,13.38,14.52,2.7,54.1,0.2356
34,903,22.72,1.7079,19.37,15.89,4.05,21.21,0.7668
34,904,57.75,2.0201,17.82,22.54,2.15,50.33,0.3396
34,905,36.76,2.1652,23.23,18.76,3.64,43.5,0.4928
34,906,28.36,2.1233,18.2,18.49,3.41,31.81,0.5168
34,907,34.97,1.9886,11.26,8.44,0.79,41.32,0.2674
34,908,47.88,2.1599,12.51,17.51,2.71,40.35,0.2905
34,909,31.65,2.374,10.16,14.33,4.46,25.81,0.3356
34,910,51.48,2.3639,18.62,26.91,3.08,59.51,0.2975
34,911,34.95,2.4676,11.75,17.75,4.98,33.38,0.3063
34,912,38.33,1.556,23.06,21.04,2.66,45.07,0.4831
34,913,28.0,1.8584,17.79,26.2,2.34,27.46,0.597
34,914,49.78,2.0337,19.87,26.33,1.86,40.95,0.4641
34,915,13.51,1.7853,20.1,20.39,1.59,12.24,1.4534
34,916,21.36,2.0279,23.27,21.38,1.28,24.35,0.9079
34,917,38.49,1.7923,20.6,29.75,2.25,36.06,0.5377
34,918,59.9,1.5035,22.36,17.79,0.38,53.6,0.4142
34,919,27.86,2.2306,13.56,15.04,3.22,31.37,0.392
34,920,22.1,2.4823,10.94,7.12,3.62,24.11,0.3945
34,921,14.29,2.0115,23.81,25.17,0.69,16.83,1.359
34,922,4.34,1.9641,23.63,19.15,0.37,3.66,5.8635
34,923,25.48,2.4402,23.01,18.31,3.54,30.31,0.6798
34,924,4.96,2.4477,10.15,19.99,2.0,5.88,1.2881
34,925,13.01,1.6812,19.56,23.01,2.94,15.4,1.0665
34,926,39.77,2.347,16.21,22.87,2.82,45.61,0.3347
34,927,57.38,2.1754,10.05,6.46,2.86,50.17,0.1895
34,928,18.27,1.8049,16.31,11.61,1.96,19.54,0.7586
35,929,34.09,1.9441,22.42,21.91,3.26,40.27,0.515
35,930,51.02,1.926,12.66,14.53,3.31,51.39,0.2314
35,931,55.95,1.9073,18.69,17.8,4.99,50.9,0.3344
35,932,5.82,2.3209,21.95,18.31,1.56,6.92,2.5884
35,933,24.25,2.1014,18.41,25.81,3.15,23.32,0.6955
35,934,52.29,1.6811,24.26,32.8,2.84,55.5,0.4158
35,935,51.0,2.4445,12.54,12.45,1.55,45.43,0.2669
35,936,4.23,1.8429,20.42,16.77,4.85,3.99,2.31
35,937,13.51,1.6063,24.96,20.34,4.56,12.59,1.4554
35,938,29.85,1.7048,13.01,20.71,1.68,31.46,0.3926
35,939,25.68,2.409,12.6,11.28,4.86,21.48,0.4784
35,940,28.44,2.0818,14.96,16.67,2.73,25.1,0.5375
35,941,40.67,1.5434,18.28,13.44,0.57,35.33,0.5092
35,942,35.63,2.2033,20.02,19.31,1.21,34.38,0.5625
35,943,40.61,2.4951,10.06,12.59,4.7,47.97,0.191
35,944,19.78,1.882,11.68,21.23,0.69,20.66,0.5471
35,945,44.09,2.262,10.68,8.13,1.5,39.53,0.2603
35,946,7.49,1.6795,23.72,22.48,0.84,7.77,2.7549
35,947,34.44,1.5991,10.77,7.09,1.76,35.29,0.2907
35,948,42.8,2.0321,15.81,19.56,2.31,46.81,0.3219
35,949,46.42,1.9192,17.06,12.38,1.66,39.21,0.4174
35,950,14.48,2.0042,13.53,23.17,4.28,17.14,0.6317
35,951,50.9,1.8638,18.53,19.48,0.6,61.0,0.3008
35,952,32.46,1.8452,10.07,8.96,1.13,36.68,0.2663
35,953,32.26,2.4165,22.61,23.6,3.23,34.52,0.5989
35,954,13.53,1.6898,10.48,7.67,4.65,14.42,0.5496
35,955,51.02,1.8604,24.73,33.91,2.28,49.77,0.4751
36,956,17.11,1.9119,11.64,6.97,3.65,16.65,0.5734
36,957,50.34,1.5247,23.99,23.85,3.46,59.91,0.3786
36,958,57.89,1.7349,12.22,20.03,0.73,61.92,0.1951
36,959,22.82,1.6698,17.26,22.79,3.01,21.35,0.7085
36,960,20.43,1.7115,11.42,6.68,1.51,17.87,0.5893
36,961,45.82,1.8255,20.75,22.46,3.42,37.05,0.5127
36,962,45.36,2.4588,12.52,8.73,4.35,47.2,0.2429
36,963,43.88,1.8171,20.36,21.34,2.81,48.65,0.3956
36,964,7.62,2.1211,18.36,27.39,1.37,7.33,2.1103
36,965,20.32,1.7344,11.71,6.72,2.78,18.89,0.5404
36,966,16.32,2.4712,15.24,13.86,3.7,14.45,0.8397
36,967,34.04,2.3354,19.51,21.0,3.18,39.92,0.4527
36,968,32.71,1.8058,12.8,18.8,2.43,27.52,0.4274
36,969,15.07,1.9796,18.5,23.21,4.47,15.5,0.9264
36,970,29.05,2.1591,17.4,14.68,0.49,34.41,0.4986
36,971,14.23,1.8112,22.95,23.16,2.67,16.26,1.2124
36,972,21.36,1.8928,22.49,19.65,1.94,22.89,0.9058
36,973,35.66,1.9363,12.96,11.47,2.81,41.38,0.2933
36,974,18.61,2.3678,10.31,12.59,3.31,22.31,0.4024
36,975,52.87,1.7973,15.72,13.33,1.47,49.03,0.3113
36,976,38.78,1.6643,22.19,23.16,4.27,34.86,0.5671
36,977,4.98,2.1192,18.51,28.27,2.43,5.25,2.4102
36,978,46.79,1.5838,21.0,19.12,1.01,43.21,0.4749
36,979,38.01,1.6852,12.61,9.92,3.23,33.92,0.3394
36,980,53.78,1.555,18.23,13.55,1.09,43.18,0.4118
36,981,59.33,2.1588,17.06,14.47,1.99,62.87,0.263
36,982,53.44,1.6841,11.82,7.08,4.24,45.76,0.2364
37,983,55.37,1.9594,24.4,32.44,0.62,64.97,0.372
37,984,16.33,2.3364,23.05,27.82,3.53,18.12,1.0647
37,985,18.7,1.8286,24.03,22.67,0.76,17.89,1.2885
37,986,57.76,1.835,22.83,20.48,3.95,63.48,0.3386
37,987,55.12,2.2549,23.32,22.35,1.33,62.43,0.3657
37,988,14.55,2.2845,23.4,21.34,3.08,16.49,1.1957
37,989,5.08,1.6122,14.21,17.67,4.96,4.8,1.4559
37,990,46.16,2.1578,17.95,21.83,3.01,45.1,0.3731
37,991,12.71,2.0959,15.01,10.2,1.44,10.64,1.2425
37,992,42.41,1.929,20.42,19.74,4.36,35.52,0.512
37,993,47.73,2.4915,20.24,18.3,2.77,54.53,0.3532
37,994,13.38,1.7655,20.68,22.17,2.37,11.21,1.5228
37,995,24.77,2.209,19.85,15.24,1.32,21.02,0.8885
37,996,56.08,2.0518,14.99,13.45,4.03,66.08,0.2138
37,997,45.86,2.2305,18.25,19.74,0.47,41.41,0.4358
37,998,19.11,1.9113,11.94,18.41,1.41,21.87,0.5129
37,999,50.54,1.782,11.25,16.48,2.85,48.39,0.2196
37,1000,20.95,1.9607,15.62,24.29,1.45,19.31,0.7524
37,1001,30.26,2.3738,23.34,23.09,0.5,31.26,0.7349
37,1002,34.96,2.3594,15.21,15.89,0.73,30.99,0.4795
37,1003,48.96,1.8996,21.38,19.98,1.15,40.42,0.5143
37,1004,23.96,2.1011,16.07,12.66,2.89,23.54,0.608
37,1005,57.38,2.3505,10.45,16.66,0.94,58.25,0.1766
37,1006,47.72,1.8147,24.53,27.76,2.54,40.72,0.567
37,1007,15.44,2.2667,10.32,13.68,1.65,12.41,0.734
37,1008,17.28,1.735,23.81,29.47,2.25,16.66,1.2591
37,1009,35.08,1.7435,24.09,20.48,0.5,34.69,0.6846
38,1010,31.53,1.5184,15.67,19.5,0.95,30.56,0.4973
38,1011,35.21,2.3886,12.0,12.23,1.8,29.72,0.3807
38,1012,27.78,1.5178,17.24,18.16,0.41,28.92,0.5878
38,1013,29.42,1.9079,10.61,20.6,2.61,25.67,0.3752
38,1014,10.74,1.6436,19.92,27.93,3.39,10.52,1.4321
38,1015,38.32,2.1883,17.13,23.59,2.69,40.53,0.3963
38,1016,38.32,2.2192,17.8,23.4,3.3,34.36,0.4727
38,1017,4.08,2.06,24.58,22.34,3.06,3.59,3.6962
38,1018,7.95,2.2728,19.13,24.9,1.44,9.15,1.8064
38,1019,28.85,1.7849,22.92,18.1,4.51,24.12,0.8006
38,1020,20.05,2.4723,15.6,21.23,2.9,18.57,0.7266
38,1021,56.71,2.3495,17.68,21.11,4.26,58.37,0.2823
38,1022,59.1,1.791,17.36,17.7,4.02,51.26,0.314
38,1023,39.36,1.5857,14.38,10.28,4.75,46.38,0.2812
38,1024,43.87,2.2417,17.12,16.04,2.62,39.43,0.4071
38,1025,58.72,2.2966,12.27,15.25,2.21,51.42,0.2288
38,1026,15.85,2.0569,14.71,12.96,3.99,17.42,0.6871
38,1027,16.41,1.7199,24.31,32.77,4.75,14.36,1.2721
38,1028,15.87,1.8402,24.35,32.14,1.76,13.88,1.5569
38,1029,54.93,2.3279,23.07,18.64,1.03,58.38,0.3883
38,1030,40.61,1.5949,24.89,32.73,1.76,35.95,0.66
38,1031,8.41,1.7769,13.52,12.54,1.43,7.83,1.46
38,1032,49.94,1.6839,10.2,5.59,2.46,59.48,0.1647
38,1033,48.27,1.9901,18.89,22.42,0.66,49.59,0.3759
38,1034,49.6,2.2682,23.19,28.43,4.06,50.96,0.4215
38,1035,48.28,2.1971,10.21,7.18,4.98,43.69,0.2098
38,1036,16.46,2.2091,21.12,25.13,0.65,14.83,1.3643
39,1037,39.22,2.2622,22.78,29.43,4.41,45.63,0.4552
39,1038,49.28,2.3947,24.49,25.08,0.31,41.93,0.5798
39,1039,26.17,1.7715,11.85,13.92,1.64,24.21,0.4584
39,1040,13.77,2.089,13.88,13.45,1.46,11.68,1.0563
39,1041,13.83,1.7472,15.96,12.65,4.88,13.78,0.8553
39,1042,8.15,1.5347,15.98,15.79,2.48,9.76,1.3056
39,1043,26.16,2.1246,22.47,22.63,4.82,22.27,0.8295
39,1044,32.68,1.7791,16.39,16.28,1.02,32.11,0.4947
39,1045,33.74,1.6464,18.75,21.52,0.91,30.85,0.5904
39,1046,52.69,1.5723,17.86,15.03,4.41,48.41,0.3381
39,1047,21.12,2.3848,20.05,24.11,3.69,22.12,0.7768
39,1048,29.76,2.2824,19.65,24.87,1.72,24.6,0.7466
39,1049,32.9,1.846,24.27,22.53,3.44,34.93,0.6325
39,1050,9.8,1.7535,20.05,16.48,4.62,10.52,1.3243
39,1051,46.81,2.3399,23.97,23.85,1.64,48.62,0.4769
39,1052,10.87,2.4631,13.82,20.77,0.83,12.34,1.0494
39,1053,32.88,1.877,10.54,14.39,4.63,37.47,0.2504
39,1054,11.8,2.0802,17.1,25.54,4.47,12.92,0.9833
39,1055,55.82,1.9468,10.72,6.72,1.07,57.11,0.1843
39,1056,14.36,1.5389,22.47,19.98,0.42,16.62,1.3187
39,1057,7.93,2.4803,12.75,20.86,3.18,7.71,1.1708
39,1058,52.25,1.6507,11.4,8.07,1.57,60.98,0.1823
39,1059,8.37,1.9274,23.48,31.51,2.78,9.95,1.8445
39,1060,48.08,2.4632,11.2,10.73,3.61,45.21,0.2294
39,1061,19.31,2.0774,10.52,18.3,4.68,22.89,0.3816
39,1062,56.12,2.2622,13.06,13.42,2.72,65.0,0.1929
39,1063,48.22,1.6953,14.98,11.38,3.1,40.76,0.3415
40,1064,51.19,1.7585,24.4,19.47,1.6,46.76,0.5045
40,1065,10.68,1.6028,18.9,16.43,0.62,12.23,1.4708
40,1066,27.76,2.4157,15.98,18.57,2.62,23.2,0.6189
40,1067,40.51,1.9869,23.74,22.91,4.0,40.52,0.5332
40,1068,58.97,2.3311,13.82,17.94,4.58,52.1,0.2438
40,1069,56.88,1.5193,12.24,16.45,4.84,53.48,0.2099
40,1070,16.14,2.0855,19.86,15.31,1.9,13.56,1.2846
40,1071,27.46,2.3148,13.67,14.05,4.47,25.14,0.4617
40,1072,26.9,2.024,10.39,9.78,0.89,22.31,0.4478
40,1073,14.62,1.8379,12.88,15.03,0.62,15.52,0.798
40,1074,25.53,2.1726,13.35,19.29,3.05,28.82,0.4189
40,1075,26.74,2.4847,24.49,22.81,3.91,29.47,0.7337
40,1076,53.3,2.4641,21.98,20.8,1.79,46.47,0.4554
40,1077,23.45,2.4314,19.49,15.34,0.94,21.82,0.8563
40,1078,35.53,1.6872,24.58,20.89,4.05,34.89,0.6312
40,1079,45.87,1.7816,18.12,23.25,0.34,44.4,0.405
40,1080,58.26,2.1946,18.44,25.95,3.67,67.47,0.2592
40,1081,43.17,2.2351,14.55,18.92,1.63,44.25,0.3171
40,1082,17.96,2.317,22.44,25.94,0.77,18.26,1.1792
40,1083,19.82,1.8235,10.95,13.2,1.92,21.11,0.4755
40,1084,24.79,2.146,20.11,27.63,1.94,20.96,0.8782
40,1085,40.79,1.78,16.22,14.49,0.39,44.13,0.3643
40,1086,21.3,1.8153,20.3,17.75,0.54,23.05,0.8605
40,1087,34.09,1.9692,19.55,23.86,2.68,29.19,0.6134
40,1088,12.77,2.1394,16.14,16.44,4.4,14.47,0.8553
40,1089,53.31,2.1068,10.23,5.88,4.34,57.84,0.1645
40,1090,7.9,1.9964,14.66,18.02,2.5,7.43,1.4763
